time_s,u_m_s,w_m_s,q_rad_s,theta_rad,v_m_s,p_rad_s,r_rad_s,phi_rad
4.73,-0.005614070031285555,0.00017251928057854889,-0.00012895118851840014,0.0004383051826871001,0.0816562219161801,-0.025200063993287457,0.004655386451175304,0.004798763423730416
4.74,-0.00563317814087072,0.0001824046282017182,-0.00013082163910449522,0.0004370156708019161,0.08058348165344165,-0.024267730657792343,0.004993776738041338,0.004546762783797542
4.75,-0.0056520617016539675,0.00019184205017467812,-0.00013280249401713135,0.00043570745441087115,0.0794263876225231,-0.023369702719567616,0.005320998642102399,0.004304085477219618
4.76,-0.005670720628094413,0.00020081730022916138,-0.00013488360681318618,0.0004343794294706998,0.07818872077224895,-0.022504459991454003,0.005637015505001719,0.004070388450023942
4.7700000000000005,-0.00568915475234708,0.00020931845995837264,-0.00013705489429001618,0.00043303059340256796,0.07687420737240408,-0.02167055398931742,0.0059417981502110665,0.003845343850109402
4.78,-0.005707363830372089,0.00021733587670767313,-0.00013930637075542404,0.0004316600444596678,0.07548651941876457,-0.020866604751309206,0.006235324901613869,0.0036286383102162277
4.79,-0.005725347548067946,0.0002248620959583318,-0.00014162818037842715,0.0004302669807521136,0.07402927496103327,-0.02009129779137884,0.006517581590422252,0.0034199722627031356
4.8,-0.005743105527405118,0.00023189178870399702,-0.0001440106275892193,0.0004288506989483293,0.07250603835971225,-0.019343381181339617,0.006788561550827021,0.0032190592847893473
4.8100000000000005,-0.00576063733253718,0.00023842167431520505,-0.00014644420550533567,0.00042741059267243714,0.07092032047768684,-0.01862166275603616,0.0070482656047733665,0.003025625472975951
4.82,-0.005777942475867923,0.00024445043938127887,-0.00014891962236934054,0.00042594615061738376,0.06927557881204846,-0.01792500743639983,0.007296702036248975,0.0028394088454155894
4.83,-0.0057950204240539566,0.00024997865301147935,-0.0001514278259913428,0.00042445695439369036,0.06757521757144357,-0.017252334665405142,0.007533886555465373,0.002660158771051591
4.84,-0.00581187060392353,0.00025500867906834743,-0.0001539600261972901,0.00042294267613377694,0.06582258770400483,-0.01660261595215729,0.007759842253307527,0.00248763542439754
4.8500000000000005,-0.005828492408293452,0.00025954458579591883,-0.00015650771529128712,0.00042140307587180406,0.06402098688069668,-0.015974872519548235,0.007974599546421074,0.002321609264875967
4.86,-0.005844885201667211,0.00026359205329400126,-0.00015906268654711456,0.00041983799871889117,0.062173659438691575,-0.015368173051117234,0.008178196113301096,0.002161860539680485
4.87,-0.005861048325798602,0.0002671582792770748,-0.00016161705075068598,0.00041824737185342,0.06028379628918382,-0.014781631532941285,0.008370676821740872,0.0020081788091693125
4.88,-0.00587698110510637,0.00027025188354270926,-0.00016416325082136074,0.0004166312013459132,0.05835453479384628,-0.014214405186562192,0.008552093647993763,0.0018603624938398997
4.89,-0.00589268285192658,0.0002728828115597848,-0.00016669407454582782,0.0004149895688376996,0.056388958613939374,-0.013665692489130323,0.008722505587996143,0.0017182184419742778
4.9,-0.00590815287159066,0.0002750622375713498,-0.0001692026654636846,0.00041332262809224134,0.05439009753589328,-0.01313473127711076,0.008881978560994111,0.0015815615170829745
4.91,-0.0059233904673181995,0.00027680246759074914,-0.00017168253194885268,0.0004116306014376045,0.0523609272770011,-0.012620796930055942,0.009030585305911635,0.001450214204311867
4.92,-0.005938394944914828,0.00027811684265280026,-0.0001741275545356005,0.000409913776118116,0.050304369274684256,-0.012123200631100301,0.00916840527079274,0.0013240062350113075
4.93,-0.005953165617266598,0.00027901964266437515,-0.0001765319915421795,0.00040817250057276,0.04822329046262019,-0.011641287700977115,0.009295524495645344,0.0012027742287003046
4.94,-0.00596770180862347,0.00027952599118085357,-0.0001788904830489296,0.0004064071806573382,0.04612050303685697,-0.011174436002496154,0.009412035489009412,0.0010863613516905333
4.95,-0.005982002858665611,0.000279651761416634,-0.00018119805329117454,0.0004046182758268489,0.0439987642148795,-0.010722054412552954,0.00951803709856716,0.0009746169916655718
4.96,-0.005996068126347279,0.00027941348377930904,-0.0001834501115303123,0.00040280629529393716,0.04186077599043686,-0.010283581358866952,0.009613634376108156,0.0008673964475400422
4.97,-0.006009896993514153,0.00027882825519831203,-0.00018564245146921647,0.00040097179417863406,0.03970918488679063,-0.009858483418766549,0.009698938437157316,0.0007645606339513727
4.98,-0.00602348886829096,0.00027791365049990326,-0.00018777124928040932,0.0003991153696639419,0.03754658171089886,-0.009446253977454676,0.0097740663155689,0.0006659757997637072
4.99,-0.006036843188237271,0.0002766876360613601,-0.00018983306031745184,0.0003972376571711378,0.03537550131091016,-0.009046411943298827,0.009839140813384807,0.0005715132599891604
5.0,-0.006049959423270253,0.0002751684859582421,-0.0001918248145816329,0.0003953393265679633,0.033198422339206314,-0.008658500517795018,0.009894290346250625,0.00048104914055617206
5.01,-0.00606283707835411,0.0002733747007996842,-0.00019374381101733507,0.00039342107842214695,0.031017767023100704,-0.008282086017956035,0.009939648784678056,0.00039446413537822184
5.0200000000000005,-0.006075475695956796,0.00027132492942790257,-0.00019558771071042185,0.0003914836403119736,0.02883590094517244,-0.007916756748970659,0.009975355291437496,0.0003116432751986615
5.03,-0.006087874858275412,0.0002690378936395298,-0.00019735452906464093,0.0003895277632048694,0.02665513283509314,-0.007562121925072736,0.010001554155359757,0.00023247570770895491
5.04,-0.006100034189232502,0.00026653231606809936,-0.0001990426270313814,0.000387554217914223,0.024477714374684236,-0.007217810636646989,0.010018394621821036,0.00015685448845822753
5.05,-0.006111953356246188,0.0002638268513490205,-0.0002006507014681745,0.0003855637916439092,0.02230584001782765,-0.006883470861682616,0.010026030720180394,8.467638209175763e-05
5.0600000000000005,-0.006123632071777793,0.0002609400206707795,-0.00020217777470109855,0.00038355728462922744,0.020141646826741064,-0.0065587685197661585,0.010024621088434195,1.5841673474931476e-05
5.07,-0.006135070094661246,0.000257890149798918,-0.00020362318336575376,0.00038153550688221644,0.01798721432602156,-0.0062433865668819885,0.01001432879534701,-4.974601172273011e-05
5.08,-0.006146267231219176,0.0002546953106426187,-0.0002049865666007265,0.0003794992750485589,0.015844564375756993,-0.005937024129362212,0.009995321160313682,-0.00011217987739155
5.09,-0.006157223336171163,0.00025137326641751266,-0.00020626785366647634,0.00037744940938255165,0.013715661064903968,-0.005639395675398003,0.009967769571202293,-0.00017155011868517212
5.1000000000000005,-0.006167938313340121,0.00024794142044264777,-0.00020746725106137202,0.00037538673084588686,0.011602410626033715,-0.005350230222591477,0.009931849300422893,-0.00022794407543915216
5.11,-0.006178412116163277,0.0002444167685944586,-0.0002085852292051847,0.00037331205833527313,0.009506661372453302,-0.005069270580091319,0.0098877393194619,-0.00028144637766506695
5.12,-0.006188644748014612,0.00024081585542608095,-0.00020962250875873527,0.0003712262060432213,0.00743020365861858,-0.004796272623916694,0.009835622112117146,-0.0003321390834659801
5.13,-0.006198636262346024,0.00023715473394648846,-0.00021058004664660225,0.00036912998095563394,0.005374769864667499,-0.004531004604132493,0.00977568348666358,-0.00038010180970514705
5.14,-0.006208386762654815,0.0002334489290407139,-0.00021145902184784097,0.0003670241804891679,0.0033420344058177017,-0.004273246482594955,0.009708112387174624,-0.000425411855746472
5.15,-0.006217896402285379,0.00022971340449987442,-0.0002122608210175599,0.0003649095902706895,0.0013336137672904152,-0.004022789300040205,0.009633100704219235,-0.00046814432057242156
5.16,-0.006227165384073236,0.00022596253361786272,-0.00021298702399995896,0.0003627869820605139,-0.000648933434656265,-0.0037794345713393434,0.009550843085149667,-0.0005083722135728236
5.17,-0.006236193959839752,0.00022221007330040847,-0.0002136393892910736,0.0003606571118205143,-0.0026041063650777702,-0.003542993707792581,0.009461536744189897,-0.000546166559286217
5.18,-0.006244982429746077,0.00021846914162176344,-0.00021421983950699975,0.00035852071792760357,-0.004530461855643644,-0.003313287465381618,0.009365381272529675,-0.0005815964963641428
5.19,-0.006253531141514922,0.000214752198754529,-0.00021473044691081413,0.00035637851953253355,-0.006426614262525574,-0.0030901454179440655,0.009262578448624041,-0.000614729371017959
5.2,-0.006261840489528943,0.0002110710311891255,-0.00021517341904876399,0.0003542312150634254,-0.008291235296578301,-0.002873405454276371,0.00915333204889312,-0.0006456308251973997
5.21,-0.006269910913814503,0.00020743673915110368,-0.0002155510845435945,0.00035207948087293776,-0.010123053825584453,-0.002662913298212462,0.009037847659011911,-0.0006743648797401634
5.22,-0.0062777428989196455,0.00020385972711691312,-0.0002158658790901232,0.0003499239700275018,-0.011920855648397462,-0.002458522050764274,0.008916332485974671,-0.000700994012722288
5.23,-0.00628533697269507,0.00020034969732187082,-0.00021612033169537173,0.0003477653112366006,-0.01368348324087747,-0.002260091753447582,0.008788995171113442,-0.0007255792332299308
5.24,-0.0062926937049868825,0.0001969156461479027,-0.00021631705120273785,0.0003456041079196469,-0.015409835473573434,-0.0020674889719521214,0.008656045604245098,-0.0007481801507644066
5.25,-0.006299813706249789,0.00019356586327315734,-0.00021645871313684712,0.00034344093740761955,-0.017098867301160642,-0.0018805863993490246,0.008517694739116208,-0.0007688550404839278
5.26,-0.006306697626089336,0.00019030793346080013,-0.00021654804690287424,0.0003412763502762511,-0.01874958942369665,-0.0016992624780611146,0.008374154410309906,-0.000787660904477418
5.2700000000000005,-0.0063133461517416315,0.00018714874086017382,-0.00021658782337128084,0.00033911086980722234,-0.02036106791981014,-0.0015234010398526752,0.008225637151773789,-0.0008046535292580291
5.28,-0.006319760006498857,0.00018409447569004542,-0.0002165808428760885,0.00033694499157350954,-0.021932423851986536,-0.0013528909631250522,0.008072356017122796,-0.0008198875396565559
5.29,-0.0063259399480886805,0.00018115064317082876,-0.00021652992365200316,0.00033477918314474866,-0.023462832844161504,-0.0011876258468328446,0.007914524401865868,-0.0008334164492878064
5.3,-0.006331886767015501,0.00017832207457046148,-0.00021643789073293927,0.0003326138839082286,-0.0249515246318786,-0.0010275037003626153,0.007752355867700102,-0.0008452927077561348
5.3100000000000005,-0.006337601284871206,0.00017561294022700244,-0.0002163075653317669,0.00033044950500089925,-0.02639778258531041,-0.0008724266487420274,0.007586063969010969,-0.000855567744759761
5.32,-0.006343084352622926,0.00017302676440998044,-0.00021614175471843157,0.0003282864293475816,-0.027800943205483708,-0.0007223006525721536,0.007415862081712121,-0.0008642920112471813
5.33,-0.00634833684888497,0.000170566441882045,-0.00021594324261098164,0.0003261250118003973,-0.029160395594088354,-0.0005770352420994587,0.007241963234553164,-0.0008715150177729028
5.34,-0.006353359678181884,0.00016823425602252053,-0.00021571478009148833,0.0003239655793742875,-0.030475580897286844,-0.0004365432648666794,0.007064579943018763,-0.0008772853701938975
5.3500000000000005,-0.006358153769209297,0.0001660318983750231,-0.00021545907705636667,0.0003218084315733726,-0.03174599172397697,-0.00030074064640355506,0.006883924045937341,-0.0008816508028425642
5.36,-0.006362720073098891,0.00016396048948233937,-0.0002151787942082059,0.0003196538408028089,-0.03297117153899347,-0.00016954616343915305,0.006700206544912612,-0.0008846582093065998
5.37,-0.006367059561693563,0.0001620206008732613,-0.00021487653559390185,0.00031750205286072686,-0.03415071403176652,-4.2881229137420773e-05,0.0065136374466861855,-0.0008863536709409913
5.38,-0.006371173225838515,0.00016021227806799738,-0.00021455484169165492,0.00031535328750478787,-0.03528426246098482,7.933031012337345e-05,0.006324425608534455,-0.0008867824832323655
5.39,-0.006375062073693691,0.00015853506447110807,-0.0002142161830472618,0.00031320773908787133,-0.03637150897583942,0.00019716236688843702,0.006132778586798039,-0.0008859891801311318
5.4,-0.006378727129072649,0.0001569880260236183,-0.00021386295445808748,0.0003110655772573987,-0.037412193914451095,0.00031068679412518587,0.005938902488637087,-0.0008840175564622474
5.41,-0.0063821694298126525,0.00015556977648901335,-0.00021349746970116345,0.00030892694771281784,-0.038406105080109075,0.0004199735565099269,0.005743001827100861,-0.0008809106885209956
5.42,-0.006385390026180386,0.00015427850325119995,-0.0002131219568000169,0.0003067919730158062,-0.03935307699597234,0.000525090891913535,0.005545279379595117,-0.0008767109529558963
5.43,-0.006388389979317427,0.00015311199350618408,-0.00021273855382310022,0.00030466075344780604,-0.04025299013890654,0.0006261054634818721,0.005345936049825968,-0.000871460044036761
5.44,-0.006391170359729212,0.00015206766073315616,-0.00021234930520505797,0.00030253336790957505,-0.041105770153149944,0.0007230825026920543,0.005145170733294115,-0.0008651989894019423
5.45,-0.006393732245820959,0.00015114257133485277,-0.00021195615858054487,0.0003004098748575245,-0.04191138704452047,0.0008160859437516409,0.004943180186408544,-0.0008579681643750217
5.46,-0.006396076722483632,0.0001503334713414586,-0.00021156096211889032,0.00029829031327171905,-0.04266985435589347,0.0009051785496943813,0.004740158899284096,-0.0008498073049375053
5.47,-0.006398204879732742,0.0001496368130768953,-0.00021116546234659582,0.00029617470365053016,-0.04338122832469545,0.0009904220305132772,0.004536298972282594,-0.0008407555194405615
5.48,-0.006400117811402443,0.00014904878169109053,-0.00021077130244344939,0.0002940630490270642,-0.04404560702317387,0.0010718771536593712,0.004331789996352623,-0.0008308512991354287
5.49,-0.006401816613897064,0.00014856532146670484,-0.00021038002099694594,0.00029195533600262974,-0.04466312948221578,0.0011496038472228463,0.004126818937218439,-0.0008201325275988351
5.5,-0.006403302385001914,0.0001481821618137943,-0.0002099930511987139,0.0002898515357926603,-0.045233974799500296,0.0012236612961016658,0.003921570023463976,-0.0008086364891266066
5.51,-0.006404576222754901,0.00014789484287097525,-0.00020961172046576467,0.0002877516052806731,-0.04575836123278016,0.0012941080314521083,0.0037162246385534165,-0.0007963998761655899
5.5200000000000005,-0.006405639224380196,0.00014769874063681615,-0.00020923725046860083,0.0002856554880760155,-0.04623654527909684,0.0013610020137051074,0.0035109612168253953,-0.0007834587958510688
5.53,-0.00640649248528491,0.00014758909156038422,-0.00020887075754754075,0.0002835631155713295,-0.04666882074074168,0.0014244007094222897,0.0033059551434935063,-0.0007698487757140177
5.54,-0.006407137098119452,0.00014756101652510238,-0.00020851325349803803,0.0002814744079958541,-0.04705551777878237,0.001484361162255985,0.0031013786586815096,-0.0007556047686197948
5.55,-0.006407574151901999,0.0001476095441653038,-0.00020816564670529179,0.00027938927546087373,-0.04739700195497941,0.0015409400582682504,0.0028974007655173622,-0.0007407611569972349
5.5600000000000005,-0.0064078047312072246,0.00014772963346008805,-0.00020782874360805682,0.0002773076189938208,-0.04769367326292197,0.0015941937858550816,0.0026941871423060305,-0.0007253517564145525
5.57,-0.00640782991541922,0.0001479161955542654,-0.0002075032504712662,0.00027522933155774024,-0.04794596514921553,0.0016441784905134604,0.0024919000587969183,-0.0007094098185560017
5.58,-0.006407650778048276,0.00014816411476130712,-0.00020718977544687147,0.0002731542990530276,-0.04815434352555614,0.0016909501246807014,0.0022906982965576993,-0.0006929680336508671
5.59,-0.006407268386111005,0.00014846826870828331,-0.00020688883090218347,0.00027108240129855885,-0.04831930577252716,0.0017345644928676858,0.0020907370734623565,-0.0006760585324040601
5.6000000000000005,-0.0064066837995730526,0.0001488235475877497,-0.00020660083599495624,0.000269013512989537,-0.04844137973595452,0.0017750772922999962,0.001892167972297329,-0.0006587128874753832
5.61,-0.006405898070853461,0.00014922487248642707,-0.0002063261194744941,0.00026694750462958743,-0.04852112271665566,0.001812544149273684,0.0016951388734858183,-0.0006409621145523832
5.62,-0.006404912244389564,0.00014966721276528751,-0.00020606492268817461,0.0002648842434348425,-0.048559120454415496,0.0018470206514253872,0.0014997938919265527,-0.0006228366730596464
5.63,-0.006403727356261108,0.0001501456024703085,-0.00020581740277296245,0.00026282359420796075,-0.04855598610701984,0.0018785623761097643,0.0013062733179396114,-0.0006043664665453925
5.64,-0.0064023444338721655,0.0001506551557576673,-0.00020558363601173984,0.00026076542018023115,-0.04851235922517322,0.0019072249150707107,0.001114713562308303,-0.0005855808427842949
5.65,-0.0064007644956892195,0.00015119108132151347,-0.00020536362133459106,0.00025870958382011376,-0.04842890472412322,0.0019330638955865538,0.0009252471054025559,-0.0005665085936335878
5.66,-0.006398988551033699,0.000151748695816668,-0.00020515728394555059,0.00025665594760676785,-0.048306311852808266,0.0019561349982633856,0.0007380024503658241,-0.0005471779546777222
5.67,-0.006397017599927111,0.00015232343627264377,-0.00020496447905575036,0.00025460437476731236,-0.04814529316133925,0.0019764939716448663,0.0005531040803441414,-0.0005276166046950883
5.68,-0.0063948526329868,0.00015291087149925796,-0.00020478499570437888,0.0002525547299767549,-0.047946583467618625,0.0019941966438012135,0.0003706724197326568,-0.0005078516649786397
5.69,-0.006392494631370276,0.00015350671248780536,-0.00020461856064938816,0.0002505068800197111,-0.04771093882389242,0.002009298931054661,0.00019082379941178418,-0.00048790969854062754
5.7,-0.006389944566765976,0.00015410682181527573,-0.0002044648423104514,0.0002484606944132172,-0.04743913548402242,0.0020218568439934444,1.3670425941966373e-05,-0.00046781670923008094
5.71,-0.006387203401428228,0.0001547072220624265,-0.00020432345474727853,0.00024641604599011266,-0.04713196887225612,0.0020319264909213004,-0.00016067964531698406,-0.0004475981407901465
5.72,-0.006384272088254147,0.0001553041032596574,-0.00020419396165703645,0.0002443728114426399,-0.046790252554262314,0.0020395640788845822,-0.0003321225331989592,-0.0004272788758809335
5.73,-0.006381151570900135,0.00015589382937757632,-0.00020407588037529118,0.00024233087182606953,-0.04641481721118947,0.002044825912414363,-0.0005005585498769075,-0.00040688323509208764
5.74,-0.0063778427839356125,0.00015647294388188994,-0.00020396868586558553,0.00024029011302231662,-0.046006509617492704,0.0020477683901163235,-0.0006658922162031051,-0.000386434975967944
5.75,-0.006374346653031585,0.00015703817437480244,-0.00020387181468348623,0.00023825042616366077,-0.04556619162326334,0.0020484479992367985,-0.0008280322732896829,-0.0003659572920667808
5.76,-0.006370664095181632,0.00015758643634745543,-0.00020378466890167384,0.00023621170801682592,-0.045094739141782685,0.002046921308329062,-0.00098689169037735,-0.0003454728120744128
5.7700000000000005,-0.006366796018952895,0.00015811483607009553,-0.00020370661998340335,0.0002341738613278092,-0.04459304114300834,0.002043244958139788,-0.0011423876690427705,-0.0003250035989911222
5.78,-0.006362743324764625,0.0001586206726486131,-0.00020363701259243098,0.00023213679512797515,-0.044061998653688254,0.0020374756508315913,-0.001294441643797476,-0.0003045711494097243
5.79,-0.0063585069051919005,0.0001591014392778584,-0.00020357516832827873,0.00023010042500205084,-0.04350252376478319,0.002029670137653661,-0.0014429792791335353,-0.00028419639290140836
5.8,-0.006354087645292095,0.00015955482372371092,-0.00020352038937648969,0.00022806467331876805,-0.04291553864686424,0.0020198852051687053,-0.0015879304630734463,-0.00026389969152487176
5.8100000000000005,-0.006349486422951737,0.0001599787080672597,-0.00020347196206431153,0.00022602946942500317,-0.04230197457413666,0.0020081776601407605,-0.0017292292972838727,-0.00024370083947318472
5.82,-0.006344704109251411,0.0001603711677456471,-0.00020342916031302922,0.00022399474980436005,-0.04166277095772618,0.001994604313184851,-0.0018668140838149156,-0.0002236190628717771
5.83,-0.006339741568846421,0.00016073046992514254,-0.00020339124897894763,0.00022196045820122975,-0.04099887438884797,0.0019792219612760203,-0.002000627308528581,-0.0002036730197399286
5.84,-0.006334599660360941,0.00016105507124284998,-0.0002033574870758,0.00021992654571144026,-0.040311237692462386,0.001962087369211895,-0.002130615621281997,-0.0001838808001271684
5.8500000000000005,-0.00632927923679348,0.0001613436149541167,-0.00020332713087212225,0.00021789297084068225,-0.039600818992004995,0.0019432572501196642,-0.0022567298129327123,-0.00016425992643504943
5.86,-0.006323781145931501,0.00016159492752321016,-0.00020329943685788837,0.00021585969953196102,-0.03886858078576169,0.0019227882450951867,-0.0023789247892351383,-0.00014482735393385278
5.87,-0.006318106230773132,0.00016180801469516557,-0.000203273664575443,0.00021382670516338214,-0.03811548903544236,0.0019007369020588312,-0.0024971595416987784,-0.0001255994714829009
5.88,-0.006312255329953961,0.0001619820570868904,-0.00020324907931049225,0.0002117939685176277,-0.03734251226748926,0.0018771596539096547,-0.002611397115480439,-0.00010659210246231259
5.89,-0.006306229278176977,0.000162116405335645,-0.00020322495463962224,0.00020976147772452277,-0.036550620687638556,0.0018521127960565843,-0.0027216045743840354,-8.782050592321604e-05
5.9,-0.006300028906643805,0.00016221057484291086,-0.0002032005748315038,0.00020772922817812654,-0.03574078530923553,0.0018256524634024127,-0.002827752963042954,-6.929937796265019e-05
5.91,-0.006293655043485458,0.0001622642401514156,-0.0002031752370996087,0.00020569722242981151,-0.03491397709578581,0.0017978346068536388,-0.0029298172663611917,-5.1042853328626066e-05
5.92,-0.006287108514190911,0.00016227722899271233,-0.00020314825370490935,0.00020366547005881542,-0.034071166118206715,0.0017687149694264681,-0.003027776366290653,-3.306450726008968e-05
5.93,-0.006280390142031892,0.00016224951604221989,-0.00020311895390765438,0.00020163398752176632,-0.03321332072722425,0.0017383490620166448,-0.0031216129960230784,-1.5377357565824997e-05
5.94,-0.006273500748482367,0.00016218121641802563,-0.00020308668576791042,0.00019960279798268978,-0.03234140674134266,0.0017067921388982095,-0.0032113136916760527,2.006133054341451e-06
5.95,-0.00626644115363129,0.00016207257895904157,-0.00020305081779512952,0.00019757193112501068,-0.03145638665079475,0.0016740991730137616,-0.003296868741553466,1.9074054443323545e-05
5.96,-0.006259212176587276,0.00016192397931729483,-0.0002030107404475467,0.00019554142294705938,-0.030559218837862202,0.0016403248311163453,-0.003378272133061608,3.581504617346116e-05
5.97,-0.006251814635873945,0.00016173591289823325,-0.0002029658674827271,0.00019351131554258392,-0.029650856813936297,0.0016055234488206904,-0.0034555214973628185,5.221829448462461e-05
5.98,-0.006244249349814785,0.00016150898768194254,-0.00020291563716107034,0.00019148165686775666,-0.028732248473670268,0.0015697490056191916,-0.003528618051849267,6.827352897283152e-05
5.99,-0.006236517136906462,0.00016124391695711117,-0.00020285951330453788,0.00018945250049614597,-0.027804335366555653,0.001533055099915732,-0.003597566540520003,8.397101902902343e-05
6.0,-0.006228618816179604,0.0001609415119984495,-0.00020279698621329927,0.00018742390536310058,-0.02686805198623574,0.0014954949241282225,-0.0036623751723449064,9.930157002818075e-05
6.01,-0.006220555207546173,0.00016060267471707944,-0.00020272757344339266,0.00018539593550096758,-0.025924325077850224,0.0014571212399085494,-0.003723055557699571,0.00011425651926946297
6.0200000000000005,-0.006212327132132633,0.00016022839031216545,-0.0002026508204488655,0.00018336865976653367,-0.0249740729636861,0.0014179863535264943,-0.0037796226429554786,0.00012882773166854848
6.03,-0.0062039354125982115,0.0001598197199507653,-0.00020256630109220214,0.000181342151562045,-0.024018204887390673,0.00137814209146211,-0.003832094643310076,0.00014300759520381344
6.04,-0.006195380873437625,0.00015937779350154628,-0.00020247361802715644,0.00017931648855112298,-0.023057620376983733,0.001337639776249002,-0.0038804929739415196,0.00015678901611843453
6.05,-0.006186664341267749,0.0001589038023466459,-0.00020237240295838883,0.0001772917523708514,-0.022093208626886834,0.0012965302026089792,-0.003924842179572964,0.00017016541388092455
6.0600000000000005,-0.006177786645097781,0.00015839899229456279,-0.00020226231678256083,0.00017526802834126753,-0.02112584789916887,0.001254863613916592,-0.003965169862531267,0.00018313071590701435
6.07,-0.0061687486165825185,0.00015786465661554928,-0.00020214304961576373,0.00017324540517344193,-0.020156404944188373,0.0012126896790301826,-0.004001506609384953,0.00019567935204618027
6.08,-0.006159551090258479,0.0001573021292195476,-0.00020201432071235463,0.0001712239746772843,-0.019185734440794237,0.001170057469524212,-0.004033885916246106,0.0002078062488364821
6.09,-0.00615019490376264,0.00015671277799527553,-0.00020187587828044093,0.00016920383147016075,-0.0182146784562282,0.0011270154373558146,-0.004062344112820711,0.00021950682353172421
6.1000000000000005,-0.006140680898033668,0.00015609799832762503,-0.00020172749919939668,0.00016718507268735633,-0.017244065925853883,0.0010836113929967612,-0.004086920285291646,0.00023077697790528236
6.11,-0.006131009917495567,0.00015545920680910125,-0.0002015689886449086,0.00016516779769536237,-0.01627471215281914,0.0010398924840602718,-0.004107656198118223,0.00024161309183524997
6.12,-0.006121182810223744,0.00015479783515959738,-0.00020140017962714,0.00016315210780891329,-0.015307418327740314,0.0009959051744504329,-0.004124596214835731,0.0002520120166758527
6.13,-0.006111200428093572,0.00015411532436738405,-0.0002012209324476657,0.00016113810601264188,-0.014342971068479215,0.0009516952240603095,-0.0041377872179380075,0.000261971068420357
6.140000000000001,-0.006101063626911558,0.00015341311906279085,-0.0002010311340808723,0.0001591258966881652,-0.013382141980065982,0.0009073076690432309,-0.004147278527925478,0.0002714880206609601
6.15,-0.006090773266529325,0.0001526926621346787,-0.00020083069748553692,0.00015711558534735648,-0.012425687234803551,0.0008627868026801433,-0.0041531218216005455,0.0002805610973513924
6.16,-0.006080330210940636,0.00015195538959844834,-0.00020061956085229408,0.0001551072783725011,-0.011474347172572244,0.0008181761568643801,-0.004155371049691515,0.0002891889653781938
6.17,-0.00606973532836175,0.00015120272572300656,-0.00020039768679267611,0.00015310108276397818,-0.010528845921336048,0.0007735184842236885,-0.004154082353885558,0.0002973707269468376
6.18,-0.0060589894912954755,0.00015043607842282045,-0.00020016506147536867,0.00015109710589605142,-0.00958989103783543,0.0007288557408978813,-0.004149313983350393,0.0003051059117890745
6.19,-0.006048093576579276,0.0001496568349199358,-0.0001999216937152598,0.00014909545528129774,-0.008658173168435078,0.000684229069989038,-0.004141126210823582,0.0003123944691980533
6.2,-0.006037048465417882,0.00014886635767962013,-0.00019966761402078118,0.00014709623834414514,-0.00773436573007877,0.0006396787856997798,-0.004129581248347392,0.0003192367598979437
6.21,-0.006025855043400864,0.00014806598062211705,-0.00019940287360494237,0.00014509956220393734,-0.0068191246112877125,0.0005952443581737675,-0.004114743162726291,0.0003256335477549415
6.22,-0.006014514200505666,0.00014725700561187016,-0.00019912754336534724,0.0001431055334678879,-0.0059130878931230365,0.0005509643990512344,-0.004096677790783101,0.00033158599133667916
6.23,-0.006003026831086641,0.0001464406992244911,-0.00019884171283835435,0.00014111425803423443,-0.005016875590017865,0.0005068766477510638,-0.004075452654488822,0.0003370956353271915
6.24,-0.005991393833850632,0.0001456182897907124,-0.00019854548913240337,0.0001391258409058509,-0.004131089410369369,0.0004630179584896443,-0.004051136876040041,0.00034216440180470214
6.25,-0.0059796161118197,0.00014479096471558118,-0.00019823899584537743,0.00013714038601452685,-0.003256312536766549,0.0004194242880454976,-0.004023801092956706,0.00034679458138959856
6.26,-0.0059676945722815945,0.00014395986807021638,-0.00019792237197070823,0.00013515799605607308,-0.0023931094257151394,0.00037613068427746614,-0.0039935173732718494,0.0003509888242700535
6.2700000000000005,-0.005955630126728586,0.00014312609845257136,-0.00019759577079675754,0.000133178772336366,-0.0015420256267070138,0.000333171275403068,-0.00396035913088365,0.0003547501311128282
6.28,-0.005943423690785309,0.00014229070711281594,-0.00019725935880382747,0.00013120281462839842,-0.0007035876204678125,0.000290579260042484,-0.003924401041138944,0.0003580818438668589
6.29,-0.005931076184126254,0.00014145469633817848,-0.00019691331456296162,0.00012923022104036015,0.0001216973237968237,0.00024838689803252374,-0.003885718956715978,0.0003609876364672837
6.3,-0.005918588530383574,0.00014061901809136817,-0.00019655782764050358,0.00012726108789473054,0.0009333412723489837,0.00020662550201383628,-0.003844389823872894,0.000363471505447609
6.3100000000000005,-0.005905961657045871,0.00013978457289603373,-0.00019619309751217747,0.0001252955096183255,0.0017308757322653558,0.00016532542979357404,-0.0038004915991270284,0.00036553776046774735
6.32,-0.005893196495348623,0.00013895220896210263,-0.00019581933249024797,0.0001233335786432037,0.002513851738400657,0.000124516077484697,-0.003754103166428709,0.0003671910147656831
6.33,-0.005880293980156925,0.00013812272154328925,-0.00019543674866710794,0.00012137538531830123,0.0032818399221969073,8.422587342210873e-05,-0.0037053042548918034,0.00036843617554053006
6.34,-0.005867255049841214,0.00013729685251855705,-0.00019504556887842836,0.00011942101783163016,0.004034430562579317,4.4482272854851925e-05,-0.003654175357141785,0.00036927843427475115
